2026	03	28	KM	NA	0	0	FFS	KZ	-3	1372	1303	âˆ’2	+1	110	135
2026	03	28	GU	AS	6	0	FFS	PR	8	719	369	0	0	217	244
2026	03	28	PR	VI	2	0	FFS		1	1138	628	0	âˆ’1	165	230
2026	03	28	BW	ZW	0	3	MKR		-29	1256	1371	âˆ’4	+10	148	112
2026	03	28	BF	GW	5	0	F		4	1538	1240	+1	0	77	151
2026	03	28	CA	IS	2	2	FT		-11	1794	1573	0	+2	25	68
2026	03	28	HU	SI	1	0	F		7	1705	1688	+3	0	44	49
2026	03	28	CI	KR	4	0	F	EN	26	1663	1758	+4	âˆ’4	53	31
2026	03	28	MG	KG	5	2	F	TR	14	1382	1291	+5	âˆ’6	107	141
2026	03	28	MX	PT	0	0	F		1	1857	1975	âˆ’1	0	21	6
2026	03	28	SM	FO	1	2	F		-1	832	1382	0	0	207	107
2026	03	28	SQ	JP	0	1	F		-10	1780	1888	âˆ’1	+2	27	14
2026	03	28	SN	PE	2	0	F	FR	8	1878	1700	+1	âˆ’3	17	47
2026	03	28	TN	HT	1	0	FT	CA	12	1626	1530	0	âˆ’4	61	79
2026	03	28	US	BE	2	5	F		-17	1730	1867	âˆ’6	+2	40	19
2026	03	27	GY	DM	2	0	CFS	DO	6	1281	932	0	âˆ’1	145	195
2026	03	27	SX	BZ	3	2	CFS	DO	21	977	1084	+3	0	188	176
2026	03	27	TD	BI	0	4	FQ		-35	1085	1274	âˆ’4	+4	175	147
2026	03	27	ET	ST	3	0	FQ	MA	16	1280	1040	+1	0	146	180
2026	03	27	MU	SO	0	0	FQ	MZ	-7	1084	968	+1	0	176	190
2026	03	27	AU	CM	1	0	FFS		5	1778	1601	0	0	29	62
2026	03	27	AZ	LC	6	1	FFS		5	1344	1003	+2	âˆ’2	120	185
2026	03	27	BG	SB	10	2	FFS	ID	8	1461	1082	+1	0	87	178
2026	03	27	CL	CV	4	2	FFS	NZ	12	1743	1549	+3	âˆ’1	36	73
2026	03	27	CN	CW	2	0	FFS	AU	26	1436	1440	+8	âˆ’3	91	90
2026	03	27	EE	KE	1	1	FFS	RW	-1	1358	1345	0	0	114	117
2026	03	27	ID	KN	4	0	FFS		4	1345	1001	+4	âˆ’1	117	186
2026	03	27	NZ	FI	0	2	FFS		-33	1552	1542	âˆ’5	+5	71	75
2026	03	27	RW	GD	4	0	FFS		9	1317	1110	+3	âˆ’1	131	173
2026	03	27	UZ	GA	3	1	FFS		4	1732	1401	0	âˆ’1	40	102
2026	03	27	VE	TT	4	1	FFS	UZ	7	1722	1392	0	âˆ’1	43	104
2026	03	27	DZ	GT	7	0	F	IT	11	1739	1514	+3	âˆ’1	37	80
2026	03	27	AR	MR	2	1	F		0	2113	1311	0	âˆ’1	2	134
2026	03	27	AT	GH	5	1	F		3	1821	1506	0	âˆ’1	23	81
2026	03	27	BJ	LR	1	0	F	MA	7	1417	1293	âˆ’1	âˆ’5	100	141
2026	03	27	CR	JO	2	2	NSM	TR	2	1634	1687	+1	0	59	50
2026	03	27	EC	MA	1	1	F	ES	-4	1929	1810	0	0	10	24
2026	03	27	EN	UY	1	1	F		-6	2036	1896	0	+1	4	13
2026	03	27	GR	PY	0	1	F		-11	1750	1844	âˆ’2	0	33	22
2026	03	27	GN	TG	2	2	F	MA	-4	1481	1347	0	+3	85	116
2026	03	27	LY	NE	0	0	F	MA	-1	1424	1405	âˆ’2	+1	94	101
2026	03	27	ME	AD	2	0	F		2	1446	1081	+1	0	88	179
2026	03	27	NL	NO	2	1	F		6	1965	1916	0	âˆ’1	8	12
2026	03	27	NG	IR	2	1	NSM	TR	16	1755	1739	+4	âˆ’4	32	37
2026	03	27	RU	NI	3	1	F		1	1783	1327	0	âˆ’1	28	127
2026	03	27	SA	EG	0	4	F		-21	1571	1680	âˆ’4	+2	68	51
2026	03	27	ZA	PA	1	1	F		3	1531	1730	âˆ’1	âˆ’3	79	41
2026	03	27	ES	RS	3	0	F		2	2174	1766	0	0	1	30
2026	03	27	CH	DE	3	4	F		-12	1885	1922	âˆ’2	+1	15	11
2026	03	26	BO	SR	2	1	WQ	MX	9	1670	1431	+1	0	51	91
2026	03	26	JM	NC	1	0	WQ	MX	8	1550	1286	+1	âˆ’3	73	143
2026	03	26	AI	BS	3	1	CFS	KY	27	672	692	+2	âˆ’4	226	221
2026	03	26	BQ	VC	3	1	CFS		36	859	1135	+5	âˆ’5	203	167
2026	03	26	KY	VG	1	1	CFS		-8	798	701	0	+2	209	219
2026	03	26	CU	MQ	2	2	CFS	DO	4	1233	1327	0	âˆ’2	153	128
2026	03	26	DO	SV	2	2	CFS		-3	1290	1327	âˆ’1	+2	142	128
2026	03	26	MF	BB	3	1	CFS	BQ	17	1020	904	+5	âˆ’3	181	199
2026	03	26	CZ	IE	2	2	WQ		-8	1723	1696	âˆ’4	+1	42	48
2026	03	26	DK	NM	4	0	WQ		8	1873	1584	+1	âˆ’3	17	67
2026	03	26	IT	EI	2	0	WQ		7	1866	1595	0	0	19	63
2026	03	26	PL	AL	2	1	WQ		11	1746	1653	+1	âˆ’3	35	54
2026	03	26	SK	KO	3	4	WQ		-24	1663	1738	âˆ’2	+7	52	37
2026	03	26	SE	UA	3	1	WQ	ES	42	1702	1760	+7	âˆ’6	46	32
2026	03	26	TR	RO	1	0	WQ		5	1886	1637	0	âˆ’1	15	57
2026	03	26	WA	BA	1	1	WQ		-12	1703	1584	âˆ’3	+2	45	67
2026	03	26	GI	LV	0	1	ECD		-11	1006	1297	âˆ’2	+5	184	138
2026	03	26	MT	LU	0	2	ECD		-29	1249	1424	âˆ’4	+9	149	94
2026	03	26	LS	SC	0	0	FQ	ZA	-16	1200	858	âˆ’2	0	158	204
2026	03	26	SS	DJ	4	0	FQ		10	1144	905	+4	0	164	198
2026	03	26	MM	AF	2	1	SQ		19	964	1016	+3	âˆ’1	189	182
2026	03	26	AW	MO	4	1	FFS	RW	6	955	590	âˆ’1	0	192	233
2026	03	26	LI	TZ	1	0	FFS	RW	28	928	1312	+4	âˆ’10	196	132
2026	03	26	HR	CO	2	1	F	US	12	1945	1986	0	0	9	5
2026	03	26	CY	BY	0	1	F		-7	1295	1503	âˆ’5	0	141	82
2026	03	26	FR	BR	2	1	F	US	8	2070	1970	0	âˆ’1	3	7
2026	03	26	GE	IL	2	2	F		-3	1647	1634	0	+1	55	59
2026	03	26	MD	LT	0	2	F		-20	1268	1297	âˆ’4	+8	146	138
2026	03	26	VN	BD	3	0	F		2	1331	938	+2	0	125	194
2026	03	25	ER	SW	2	0	FQ	MA	36	1175	1174	+4	âˆ’3	160	161
2026	03	25	KZ	NA	2	0	FFS		11	1421	1300	+1	âˆ’3	96	137
2026	03	25	PR	GU	4	0	FFS		3	1137	711	+2	0	165	218
2026	03	25	VI	AS	5	2	FFS	PR	11	629	377	+2	0	229	244
2026	03	25	CD	BM	2	0	F	MX	1	1640	1119	0	âˆ’1	57	172
2026	03	25	GQ	KG	1	0	F	TR	8	1391	1305	+1	âˆ’3	105	135
2026	03	15	BO	TT	3	0	F		4	1661	1399	+2	0	52	102
